생태구명	정점명	관측년도	관측월	조사일자	날씨	수심	투명도(m)	수온(℃) 표층	수온(℃) 저층	염분 표층	염분 저층	수소이온농도 표층	수소이온농도 저층	용존산소량(㎎/L) 표층	용존산소량(㎎/L) 저층	화학적산소요구량(㎎/L) 표층	화학적산소요구량(㎎/L) 저층	암모니아성질소(㎍/L) 표층	암모니아성질소(㎍/L) 저층	아질산성질소(㎍/L) 표층	아질산성질소(㎍/L) 저층	질산성질소(㎍/L) 표층	질산성질소(㎍/L) 저층	용존무기질소(㎍/L) 표층	용존무기질소(㎍/L) 저층	총질소(㎍/L) 표층	총질소(㎍/L) 저층	용존무기인(㎍/L) 표층	용존무기인(㎍/L) 저층	총인(㎍/L) 표층	총인(㎍/L) 저층	규산규소(㎍/L) 표층	규산규소(㎍/L) 저층	부유물질(㎎/L) 표층	부유물질(㎎/L) 저층	클로로필a(㎍/L) 표층	클로로필a(㎍/L) 저층	WQI등급
대한해협	울산3	2019	05	2019-05-07	맑음	14	3.1	15.66	14.53	33.54	33.93	8.27	8.16	9.96	8.42	1.76	1.55	0.08	79.34	3.12	5.63	14.18	41.58	17.39	126.55			2.05	8.49	20.71		119.36	225.71	10.20	10.70	0.96	0.80	1
대한해협	울산4	2019	05	2019-05-08	맑음	11	3.5	15.01	14.37	32.47	33.81	8.20	8.20	8.20	8.06	1.44	1.68	44.72	30.17	6.03	6.90	58.81	56.28	109.56	93.35			10.48	11.41	31.65		154.25	168.25	8.50	7.00	1.14	1.16	1
대한해협	울산5	2019	05	2019-05-07	맑음	10	3.0	15.69	15.49	33.34	33.36	8.23	8.25	9.91	10.16	2.13	2.32	0.49	0.15	3.70	3.67	17.65	17.09	21.84	20.92			3.04	2.26	23.13		114.94	111.22	9.60	8.90	1.06	1.14	1
대한해협	울산6	2019	05	2019-05-08	맑음	12	3.6	15.49	14.77	32.34	33.70	8.28	8.26	9.37	9.03	1.76	1.60	15.05	1.41	7.57	3.22	74.89	20.54	97.51	25.17			9.08	6.39	32.74		177.21	108.98	10.40	13.00	0.81	1.36	1
대한해협	울산7	2019	05	2019-05-08	맑음	12	3.5	15.21	14.45	32.83	33.76	8.25	8.22	9.18	8.49	1.73	1.60	66.08	11.44	8.95	5.53	76.76	36.11	151.79	53.07			5.46	8.53	27.93		119.76	151.20	12.60	11.50	1.55	1.54	1
대한해협	울산8	2019	05	2019-05-08	맑음	9	2.5	15.29	14.73	32.25	33.51	8.18	8.22	7.97	8.52	1.95	1.75	240.03	67.24	15.32	9.20	165.55	79.70	420.90	156.14			13.24	8.53	42.81		214.73	142.74	10.50	10.00	1.01	1.50	2
대한해협	울산9	2019	05	2019-05-07	맑음	21	2.8	15.31	14.94	34.09	34.07	8.19	8.15	8.61	8.25	1.20	1.30	1.78	0.27	3.44	4.62	22.62	37.45	27.85	42.34			4.96	10.26	16.96		175.31	223.22	7.80	6.90	0.56	0.64	1
대한해협	울산10	2019	05	2019-05-08	맑음	21	3.4	14.95	14.00	33.81	34.17	8.22	8.17	8.61	7.79	1.28	1.11	0.42	0.48	4.96	6.68	40.38	57.62	45.75	64.78			6.32	12.25	19.78		175.14	282.86	9.30	8.00	0.64	0.43	1
대한해협	울산11	2019	05	2019-05-08	맑음	12	3.1	15.99	14.61	33.24	33.78	8.26	8.19	9.87	8.14	1.17	2.08	4.91	22.61	4.66	5.74	28.74	43.08	38.32	71.43			2.39	10.54	23.34		111.89	194.07	8.80	7.20	0.70	0.71	1
대한해협	울산12	2019	05	2019-05-08	구름많음	22	3.1	15.03	14.02	34.10	34.14	8.19	8.18	8.64	7.94	0.79	0.69	0.35	2.44	4.87	5.96	46.52	64.26	51.74	72.66			9.27	13.11	18.23		255.39	318.36	8.20	9.60	0.30	0.25	1
대한해협	온산1	2019	05	2019-05-08	맑음	16	3.0	15.40	14.62	33.05	33.96	8.20	8.19	9.21	8.26	0.88	0.91	0.25	0.64	7.71	4.97	107.69	43.64	115.65	49.25			8.56	9.58	24.77		193.45	216.30	8.30	9.10	0.41	0.66	1
대한해협	온산2	2019	05	2019-05-08	구름많음	9	3.1	15.10	14.56	34.10	34.12	8.18	8.18	8.36	8.22	0.53	2.15	0.04	0.17	4.59	4.98	42.97	48.22	47.60	53.37			9.52	8.43	17.70		256.37	260.60	8.10	7.90	0.29	0.26	1
대한해협	온산4	2019	05	2019-05-08	맑음	13	3.0	15.15	14.65	33.16	33.76	8.23	8.22	9.53	8.94	0.93	1.41	0.15	7.07	7.67	4.94	94.04	35.98	101.86	47.99			5.77	4.77	24.09		161.70	125.89	8.50	7.80	0.43	0.96	1
대한해협	온산5	2019	05	2019-05-08	맑음	11	3.8	15.18	14.76	33.12	33.68	8.23	8.23	7.14	8.93	1.35	1.49	0.53	1.58	5.63	4.80	49.43	37.10	55.59	43.48			5.58	3.88	20.21		139.83	133.53	8.80	9.60	0.83	0.71	1
대한해협	온산6	2019	05	2019-05-08	맑음	16	3.7	15.44	14.76	33.04	34.06	8.22	8.20	9.03	8.11	1.38	1.38	0.25	0.31	5.88	5.04	58.94	44.45	65.07	49.80			5.80	6.88	21.20		158.26	215.24	9.70	10.10	0.78	0.27	1
대한해협	온산7	2019	05	2019-05-08	맑음	19	4.6	15.56	14.47	33.57	34.00	8.27	8.19	9.28	7.94	1.51	1.54	0.32	0.04	4.38	5.17	78.25	42.10	82.95	47.31			5.05	7.84	21.98		114.80	230.64	8.60	15.20	0.62	0.66	1
대한해협	온산8	2019	05	2019-05-08	구름많음	20	3.6	15.15	14.65	33.99	34.09	8.20	8.19	8.58	8.09	0.59	0.77	0.03	0.45	4.47	5.12	37.59	44.63	42.08	50.20			6.91	8.18	18.32		223.72	252.56	10.80	8.70	0.53	0.64	1
대한해협	온산9	2019	05	2019-05-08	구름많음	24	3.6	14.99	14.58	34.05	34.11	8.21	8.19	8.61	7.95	0.58	0.88	0.29	0.81	4.09	5.21	39.40	52.29	43.78	58.31			6.67	9.30	19.00		219.86	274.62	9.30	9.90	0.81	0.25	1
대한해협	부산1	2019	05	2019-05-08	맑음	18	2.5	15.31	14.92	33.94	34.02	8.34	8.35	8.98	8.56	0.97	1.05	4.23	0.57	3.78	3.79	26.35	20.71	34.36	25.07			4.53	4.59	23.81		199.44	169.57	7.40	6.00	4.24	3.24	1
대한해협	부산2	2019	05	2019-05-08	맑음	12	2.8	15.74	14.73	33.85	34.05	8.40	8.36	6.31	6.15	1.10	0.73	4.54	0.11	4.02	5.10	32.51	24.28	41.06	29.48			3.63	4.56	23.47		184.77	208.68	7.00	5.20	3.86	2.98	3
대한해협	부산3	2019	05	2019-05-08	맑음	10	3.0	15.63	14.76	33.90	34.03	8.41	8.38	8.07	8.26	0.88	1.25	3.51	0.01	1.75	3.98	12.78	19.40	18.05	23.39			2.57	4.34	21.48		148.79	189.90	4.40	5.40	4.84	3.90	1
대한해협	부산4	2019	05	2019-05-08	맑음	15	3.0	15.04	14.35	33.94	34.06	8.39	8.35	7.50	8.02	1.18	1.15	0.56	1.19	1.15	6.09	8.99	28.85	10.70	36.13			1.98	7.07	24.34		109.09	221.20	8.90	10.40	5.24	1.88	1
대한해협	부산5	2019	05	2019-05-09	맑음	25	3.0	14.73	13.99	33.94	34.10	8.28	8.30	6.37	6.05	0.91	1.06	3.88	6.52	4.49	6.16	45.49	41.72	53.86	54.40			3.72	9.98	17.08		215.63	254.44	21.70	15.10	0.93	0.45	3
대한해협	부산6	2019	05	2019-05-09	맑음	26	2.9	14.74	14.25	34.00	34.05	8.35	8.34	5.94	6.42	0.96	0.94	3.79	24.04	2.59	4.44	12.64	15.65	19.03	44.13			2.26	7.78	17.24		196.36	220.16	10.70	11.70	1.42	0.61	3
대한해협	부산7	2019	05	2019-05-08	맑음	44	2.9	14.87	13.51	33.94	34.09	8.35	8.31	7.62	6.26	0.89	0.91	0.36	4.90	4.84	8.20	39.30	31.28	44.51	44.38			2.73	11.13	18.91		207.56	253.04	8.60	7.30	2.26	0.40	3
대한해협	부산8	2019	05	2019-05-08	맑음	10	3.1	15.34	15.05	33.87	33.93	8.39	8.37	8.82	8.21	1.13	1.08	4.69	0.21	0.10	1.67	12.54	16.46	17.33	18.34			0.34	2.57	21.67		64.54	107.18	6.55	7.10	3.90	3.64	1
대한해협	부산9	2019	05	2019-05-09	맑음	17	3.2	15.10	14.66	33.97	33.99	8.38	8.36	6.91	7.12	1.14	1.27	32.62	1.41	2.62	4.06	5.53	15.32	40.77	20.79			2.05	4.50	18.94		195.80	207.28	5.10	5.00	3.63	2.07	2
대한해협	부산10	2019	05	2019-05-09	맑음	15	2.9	16.71	15.09	33.90	33.97	8.38	8.35	6.09	6.95	1.44	1.63	0.21	33.80	0.94	2.48	4.14	17.29	5.29	53.56			3.32	5.89	20.18		90.83	192.44	7.80	10.70	2.85	2.11	2
대한해협	부산11	2019	05	2019-05-09	맑음	13	3.1	16.22	14.78	33.82	33.97	8.41	8.38	7.26	8.17	1.31	1.94	0.04	7.31	1.78	1.78	6.79	8.81	8.61	17.89			3.47	3.01	19.03		104.89	133.20	8.10	4.10	2.43	1.80	1
대한해협	부산12	2019	05	2019-05-08	맑음	12	3.9	15.47	14.56	34.03	34.04	8.37	8.36	8.98	8.25	0.67	0.90	3.75	0.39	2.77	4.30	10.08	21.92	16.60	26.61			5.70	6.17	16.86		180.15	236.52	7.90	7.90	2.20	2.31	1
대한해협	부산13	2019	05	2019-05-08	맑음	9	2.9	15.56	15.19	33.83	33.97	8.44	8.42	9.94	9.32	1.09	1.68	1.36	6.54	1.58	1.95	6.12	9.41	9.06	17.89			3.16	3.29	19.22		118.02	141.40	6.60	8.60	7.16	5.44	2
대한해협	부산14	2019	05	2019-05-08	맑음	8	2.9	16.32	14.93	31.54	34.01	8.33	8.38	8.80	8.73	1.37	2.20	182.63	14.85	9.49	4.55	157.56	44.70	349.68	64.11			21.92	7.97	58.59		266.31	202.27	5.80	4.20	4.04	3.51	2
대한해협	부산15	2019	05	2019-05-08	맑음	22	3.1	14.65	13.73	34.04	34.08	8.36	8.32	5.81	5.03	0.82	1.23	0.48	6.34	4.80	7.71	19.75	28.69	25.03	42.74			5.05	9.80	19.34		202.13	242.54	5.00	18.80	3.86	1.11	4
대한해협	부산16	2019	05	2019-05-08	맑음	16	2.6	15.24	13.72	33.80	34.10	8.36	8.32	9.09	8.20	1.13	1.00	3.53	4.44	5.61	7.84	48.92	35.81	58.06	48.09			6.51	8.74	25.33		200.90	248.14	8.00	7.50	4.52	1.18	1
대한해협	부산17	2019	05	2019-05-08	맑음	14	2.5	15.03	13.84	33.92	34.09	8.34	8.32	8.27	7.79	0.78	0.73	1.58	0.94	5.70	8.11	31.39	34.15	38.67	43.19			6.20	9.83	20.18		214.76	258.19	5.50	8.60	2.92	0.67	1
대한해협	낙동1	2019	05	2019-05-09	맑음	23	3.1	15.46	14.29	32.98	33.91	8.39	8.33	6.99	7.70	1.30	1.38	8.92	17.16	3.00	3.50	42.11	16.14	54.03	36.81			1.46	6.39	21.33		205.83	230.61	10.10	13.30	5.64	0.77	1
대한해협	낙동4	2019	05	2019-05-09	맑음	24	2.9	16.69	14.36	31.18	34.00	8.40	8.34	6.93	7.05	1.60	1.23	15.37	9.65	5.52	2.09	123.70	12.15	144.59	23.88			0.71	6.14	21.20		297.70	185.84	6.40	9.40	3.06	1.22	2
대한해협	행암만1	2019	05	2019-05-10	맑음	10	2.2	17.60	16.11	33.31	33.36	8.34	8.33	8.72	8.00	1.98	2.12	38.82	37.69	0.32	0.63	4.37	5.82	43.51	44.14			1.49	1.95	26.94		378.28	395.36	6.40	10.90	4.28	3.29	2
대한해협	행암만2	2019	05	2019-05-10	맑음	7	1.8	18.76	16.84	33.21	33.33	8.47	8.43	10.49	9.79	2.70	2.53	67.66	22.50	0.35	0.25	4.47	3.67	72.48	26.42			1.30	0.56	35.87		426.30	418.52	11.40	8.50	11.76	8.32	3
대한해협	행암만3	2019	05	2019-05-10	맑음	6	1.1	19.26	18.76	33.08	33.11	8.53	8.39	10.35	9.19	3.58	3.20	106.37	45.11	1.34	0.46	7.99	4.33	115.71	49.90			1.52	0.56	39.49		485.97	485.63	7.00	7.70	18.08	8.12	3
대한해협	행암만4	2019	05	2019-05-10	맑음	5	1.3	19.87	19.59	32.66	32.99	8.45	8.46	10.12	10.56	3.20	3.07	155.09	162.88	8.90	6.85	66.72	50.86	230.72	220.58			2.33	0.74	43.18		494.54	456.01	10.80	15.60	12.64	9.88	3
대한해협	마산만1	2019	05	2019-05-11	맑음	7	1.2	17.61	15.94	32.52	33.02	8.33	8.33	6.57	7.74	2.12	2.75	0.29	0.25	0.00	0.01	1.48	2.02	1.78	2.28			2.20	2.26	39.15		550.06	561.68	6.50	17.40	6.64	5.52	2
대한해협	마산만2	2019	05	2019-05-09	맑음	15	2.0	17.22	15.34	32.86	33.28	8.45	8.34	7.26	4.78	2.42	2.04	2.69	5.24	0.03	0.38	0.56	2.52	3.28	8.13			0.19	1.74	30.85		460.04	425.71	5.20	5.00	5.52	2.21	4
대한해협	마산만3	2019	05	2019-05-11	맑음	13	2.1	17.32	15.06	32.74	33.24	8.28	8.21	8.00	6.53	1.58	1.45	12.99	64.99	0.03	0.73	1.93	3.60	14.95	69.31			4.00	7.94	30.81		549.30	627.48	6.60	6.80	3.31	2.74	3
대한해협	마산만4	2019	05	2019-05-11	맑음	13	1.9	17.18	14.99	32.56	33.22	8.35	8.05	6.14	4.18	1.71	1.34	0.53	153.86	0.39	2.91	7.83	19.29	8.75	176.06			1.58	25.20	34.16		549.08	1040.54	9.40	9.90	3.70	2.20	4
대한해협	마산만5	2019	05	2019-05-09	맑음	29	2.7	17.12	14.57	32.89	33.32	8.46	8.13	5.85	7.72	1.78	2.60	6.93	121.39	0.18	2.21	0.92	6.41	8.04	130.02			0.16	19.22	28.58		455.14	792.23	8.40	10.70	3.80	1.12	1
대한해협	마산만6	2019	05	2019-05-10	맑음	15	3.2	16.36	15.05	32.96	33.32	8.37	8.21	7.71	6.33	2.52	1.76	6.31	58.41	2.42	2.95	14.70	20.06	23.44	81.42			2.42	10.14	26.60		432.29	576.24	7.80	10.90	2.35	1.00	3
대한해협	마산만7	2019	05	2019-05-10	맑음	13	3.2	17.33	15.51	33.33	33.34	8.33	8.31	6.68	7.11	1.59	1.78	11.82	20.40	0.45	1.29	4.44	11.62	16.70	33.31			1.98	4.03	22.29		325.58	332.50	6.70	10.00	2.00	1.83	2
대한해협	마산만8	2019	05	2019-05-09	맑음	28	2.8	15.95	15.08	33.39	33.50	8.32	8.33	4.75	3.61	1.25	0.91	10.79	7.98	1.75	1.99	13.92	18.55	26.46	28.52			3.69	3.57	16.43		269.25	235.68	5.80	8.80	1.84	1.46	5
대한해협	마산만9	2019	05	2019-05-11	맑음	7	1.7	17.57	17.24	32.14	32.66	8.38	8.39	5.78	6.43	1.96	2.85	0.06	0.27	1.27	0.03	10.35	3.93	11.68	4.23			2.36	1.64	38.91		557.65	448.73	7.30	6.20	5.12	4.72	3
대한해협	마산만10	2019	05	2019-05-11	맑음	7	1.6	17.74	16.32	31.91	32.79	8.32	8.28	7.70	5.42	2.47	2.71	15.75	42.80	0.98	0.60	11.37	6.44	28.10	49.84			5.43	6.91	44.27		592.00	672.25	11.60	12.10	4.88	5.04	4
대한해협	마산만11	2019	05	2019-05-11	맑음	6	1.7	17.73	17.09	32.14	32.65	8.36	8.37	7.59	8.06	2.42	2.63	1.27	29.25	1.61	1.06	15.95	4.94	18.83	35.25			3.60	19.62	39.25		566.78	713.69	7.10	8.40	4.68	4.28	2
대한해협	마산만12	2019	05	2019-05-11	맑음	5	1.8	17.71	17.35	32.48	32.65	8.38	8.38	6.92	8.00	2.24	2.57	8.08	0.07	0.43	0.34	5.33	6.33	13.85	6.73			1.52	1.64	35.19		530.24	535.33	9.80	7.00	4.64	4.44	2
대한해협	마산만13	2019	05	2019-05-11	맑음	8	1.5	17.74	15.50	32.27	33.00	8.32	8.24	4.91	5.15	2.01	2.50	1.33	13.02	0.90	0.28	13.75	3.95	15.97	17.25			4.90	5.61	39.71		565.12	609.25	19.30	8.80	6.20	4.88	4
대한해협	마산만14	2019	05	2019-05-11	맑음	8	1.4	17.45	15.85	32.44	32.97	8.33	8.22	6.34	5.17	2.40	2.45	1.34	29.20	0.22	0.36	5.15	3.86	6.72	33.43			3.94	9.92	41.17		560.84	650.02	6.70	14.40	6.84	4.80	5
대한해협	마산만15	2019	05	2019-05-11	맑음	9	1.6	17.33	15.08	32.53	33.11	8.32	8.15	5.72	4.54	2.16	1.91	13.36	80.53	0.22	1.15	2.32	4.75	15.90	86.42			3.84	12.68	40.70		549.72	659.26	7.50	1.00	6.20	2.84	4
대한해협	진해만1	2019	05	2019-05-09	맑음	24	2.9	16.01	15.01	33.40	33.53	8.32	8.33	7.46	7.23	1.11	1.41	12.53	12.26	1.97	2.72	18.72	20.36	33.22	35.34			3.81	3.63	17.30		247.60	227.61	5.90	10.40	2.29	1.46	2
대한해협	진해만2	2019	05	2019-05-10	맑음	15	3.3	16.15	15.35	32.92	33.32	8.37	8.27	6.47	6.96	1.36	1.43	52.11	61.22	5.94	3.40	15.09	14.67	73.14	79.30			6.48	10.48	32.71		456.79	509.24	5.60	14.10	3.50	1.47	2
대한해협	진해만3	2019	05	2019-05-10	맑음	13	3.1	17.76	15.07	32.97	33.24	8.29	8.22	6.29	6.08	1.38	1.33	122.20	35.90	0.20	0.90	2.40	6.20	124.80	43.00			1.50	6.10	23.00		312.60	563.80	5.00	4.70	2.40	1.16	3
대한해협	진해만4	2019	05	2019-05-10	맑음	6	1.3	17.40	16.82	32.59	32.83	8.12	8.15	5.21	6.13	1.25	1.51	16.20	22.30	2.30	1.80	23.90	19.50	42.30	43.70			7.60	6.20	27.00		730.40	675.70	7.60	8.10	2.40	1.81	3
대한해협	진해만5	2019	05	2019-05-10	맑음	13	4.0	16.91	14.54	33.14	33.22	8.31	8.23	8.75	7.24	1.46	1.62	0.10	8.50	0.30	0.10	1.60	1.40	2.00	9.90			0.80	0.90	19.50		230.80	410.40	4.60	9.00	2.06	1.76	2
대한해협	진해만6	2019	05	2019-05-10	맑음	14	2.9	16.19	14.50	32.85	33.08	8.43	8.33	8.97	8.38	2.16	2.39	0.90	9.00	0.30	0.00	1.90	1.90	3.00	11.00			0.90	1.20	32.00		285.30	384.00	6.60	5.80	5.44	3.48	1
대한해협	진해만7	2019	05	2019-05-10	맑음	19	3.9	16.72	14.27	33.14	33.32	8.32	8.22	7.81	5.43	1.46	1.67	14.00	25.60	0.10	0.90	1.60	8.50	15.70	35.10			0.50	7.90	23.20		299.00	567.40	4.40	4.40	1.80	0.94	4
대한해협	진해만8	2019	05	2019-05-10	맑음	25	6.0	16.42	13.00	33.16	33.36	8.34	8.13	8.75	7.34	1.31	1.59	8.30	40.30	2.20	0.00	12.80	1.70	23.30	42.00			13.20	0.10	18.40		746.10	170.10	4.00	3.90	1.41	0.74	2
대한해협	진해만9	2019	05	2019-05-10	맑음	23	5.1	16.98	13.29	33.19	33.36	8.33	8.17	6.39	5.33	1.33	2.29	0.70	11.80	0.00	0.30	1.70	5.90	2.50	18.10			0.90	5.00	19.20		160.70	495.40	4.60	4.40	1.40	1.26	4
대한해협	진해만10	2019	05	2019-05-10	맑음	22	3.8	16.04	14.47	33.26	33.33	8.33	8.24	8.53	7.08	1.36	1.51	0.50	32.00	0.40	1.10	2.50	10.00	3.30	43.10			1.80	6.80	22.20		277.60	452.00	3.80	10.20	2.57	1.29	2
대한해협	진해만11	2019	05	2019-05-10	맑음	14	5.0	17.03	15.06	33.22	33.28	8.12	8.26	8.85	7.06	1.44	1.67	49.30	16.30	0.20	0.50	1.40	5.20	50.90	22.00			0.50	3.70	21.60		241.20	410.50	3.20	3.20	1.36	1.28	2
대한해협	진해만12	2019	05	2019-05-10	맑음	19	5.2	16.70	13.68	33.19	33.30	8.34	8.20	9.05	6.78	1.44	1.60	0.20	1.00	0.00	0.20	1.20	3.50	1.40	4.70			0.60	3.20	16.00		87.80	458.20	3.60	5.90	1.09	1.27	3
대한해협	진해만13	2019	05	2019-05-10	맑음	22	4.6	17.06	13.01	33.08	33.33	8.41	8.18	10.18	6.45	1.62	2.47	6.00	0.30	0.10	0.10	1.50	1.40	7.50	1.80			1.20	2.30	23.10		145.30	464.50	5.10	4.40	1.78	1.10	3
대한해협	진주만1	2019	05	2019-05-03	맑음	16	4.0	15.17	15.05	33.50	33.49	8.08	8.07	8.22	8.26	2.36	1.98	16.80	19.20	2.00	2.20	23.90	24.70	42.60	46.10			10.50	10.30	21.70		305.40	296.60	6.40	12.40	0.54	0.55	1
대한해협	진주만2	2019	05	2019-05-03	맑음	7	2.8	16.75	16.61	33.21	33.20	8.10	8.09	8.61	8.56	1.70	2.11	0.80	1.50	0.40	0.10	2.60	2.50	3.90	4.20			7.40	8.70	21.90		410.80	400.20	22.00	27.00	0.65	0.46	1
대한해협	광양만1	2019	05	2019-05-03	맑음	10	3.1	17.15	15.82	31.95	32.48	8.19	8.13	10.20	9.21	1.90	1.99	1.95	11.76	2.27	2.73	12.94	20.40	17.15	34.89			7.63	10.32	30.29		167.58	182.62	6.90	7.20	3.20	3.75	1
대한해협	광양만2	2019	05	2019-05-03	맑음	17	2.9	15.58	14.97	32.64	32.89	8.17	8.13	9.44	8.71	1.64	1.77	8.39	13.55	1.68	1.78	16.66	16.02	26.73	31.35			5.33	7.87	25.45		141.26	134.71	3.60	9.80	3.84	2.67	1
대한해협	광양만3	2019	05	2019-05-03	맑음	6	3.1	15.57	15.26	32.66	32.77	8.21	8.20	9.87	9.77	1.61	2.11	0.53	2.27	0.97	0.66	4.24	4.24	5.74	7.17			2.98	3.60	22.04		93.77	91.95	19.30	8.90	4.08	3.70	1
대한해협	광양만4	2019	05	2019-05-03	맑음	12	3.5	15.97	14.96	32.33	32.92	8.16	8.16	9.06	9.07	1.26	2.46	2.32	4.37	1.72	1.22	28.45	17.15	32.49	22.74			7.44	7.01	19.00		183.54	143.64	11.50	16.60	1.14	1.91	1
대한해협	광양만5	2019	05	2019-05-03	맑음	20	3.4	16.06	14.15	32.26	33.40	8.21	8.18	9.92	9.23	1.58	2.31	0.32	0.08	1.34	0.80	17.11	4.86	18.77	5.74			5.43	5.70	22.10		151.59	101.22	5.50	11.50	2.80	1.95	1
대한해협	광양만6	2019	05	2019-05-03	맑음	14	2.4	15.51	14.29	32.63	33.30	8.20	8.18	9.59	9.10	1.42	2.38	0.49	0.43	1.32	0.60	13.31	4.76	15.12	5.80			4.34	4.46	22.01		128.10	89.80	8.50	10.80	2.22	2.82	1
대한해협	광양만7	2019	05	2019-05-03	맑음	9	2.1	15.71	13.98	31.39	33.44	8.17	8.17	9.07	8.95	1.37	2.36	1.26	4.63	1.34	0.99	17.75	17.68	20.36	23.31			5.61	5.46	21.11		146.41	133.36	11.00	10.10	2.99	2.82	2
대한해협	광양만8	2019	05	2019-05-03	맑음	19	3.0	16.57	14.64	32.78	33.14	8.21	8.16	9.99	8.94	1.85	2.35	0.08	1.25	0.97	0.66	4.65	6.59	5.70	8.50			2.64	5.36	20.89		78.29	99.34	17.50	16.70	3.37	3.47	1
대한해협	광양만9	2019	05	2019-05-03	맑음	17	2.8	16.36	15.06	32.34	32.90	8.25	8.16	10.47	9.27	1.98	2.52	7.84	0.24	0.42	0.38	1.97	4.24	10.23	4.86			2.11	5.30	21.30		78.06	95.68	6.50	8.00	4.08	5.00	1
대한해협	광양만10	2019	05	2019-05-03	맑음	8	2.8	17.31	16.50	32.09	32.28	8.21	8.20	10.24	10.11	2.06	3.15	0.69	1.16	1.06	1.08	5.29	5.12	7.04	7.36			5.30	5.33	28.58		133.59	131.74	6.00	8.70	3.91	3.25	1
대한해협	광양만11	2019	05	2019-05-03	맑음	17	1.9	16.00	14.80	31.85	33.04	8.18	8.16	9.45	9.11	1.53	2.55	11.91	3.32	2.27	1.12	24.75	7.20	38.93	11.63			5.08	4.90	20.71		154.22	100.27	7.30	9.10	1.30	3.59	2
대한해협	광양만12	2019	05	2019-05-03	맑음	23	2.1	15.19	14.53	33.06	33.23	8.13	8.13	8.66	8.60	1.45	2.71	6.51	13.64	1.83	2.51	14.10	14.31	22.44	30.45			8.28	8.99	23.96		171.70	166.60	11.40	27.70	1.32	2.18	2
대한해협	섬진강하구1	2019	05	2019-05-09	맑음	6	1.3	18.46	18.28	10.94	16.55	7.75	7.78	8.55	8.54	3.00	3.56	95.42	27.26	6.61	5.91	698.89	524.65	800.93	557.82			16.40	14.60	35.43		1753.33	1407.53	6.75	17.35	4.58	4.48	3
대한해협	섬진강하구2	2019	05	2019-05-09	맑음	4	1.9	18.08	18.06	19.63	20.37	7.80	7.91	8.42	8.00	2.65	2.51	20.83	42.32	6.17	5.57	651.69	410.94	678.69	458.84			15.31	15.97	32.58		1620.98	1162.39	15.25	5.00	4.18	2.78	3
대한해협	섬진강하구3	2019	05	2019-05-09	맑음	5	2.1	18.05	17.89	16.90	21.60	7.88	7.96	8.52	8.08	2.55	2.71	56.01	34.20	5.56	5.26	504.73	369.24	566.30	408.70			13.24	14.85	29.23		1386.17	1060.02	4.35	15.80	4.50	2.62	3
대한해협	섬진강하구4	2019	05	2019-05-09	맑음	7	2.3	18.24	17.68	16.47	23.32	7.92	8.01	8.51	8.23	2.47	2.19	28.55	34.24	5.77	4.91	559.31	322.07	593.63	361.23			14.01	15.07	24.06		1476.16	949.76	4.58	14.20	4.18	2.02	2
대한해협	섬진강하구5	2019	05	2019-05-09	맑음	6	2.3	17.87	17.48	19.96	24.44	8.01	8.03	8.52	8.04	2.46	2.17	30.02	28.43	6.08	4.65	515.00	288.61	551.10	321.69			13.21	14.14	29.11		1399.97	852.94	4.55	7.40	2.82	2.26	2
대한해협	섬진강하구6	2019	05	2019-05-09	맑음	8	1.9	17.34	17.15	26.37	27.48	8.05	8.07	8.30	8.10	2.19	2.25	25.02	21.88	2.28	3.72	151.30	191.39	178.60	217.00			11.28	13.24	29.48		419.02	592.56	6.15	14.95	2.30	2.00	2
대한해협	섬진강하구7	2019	05	2019-05-09	맑음	3	1.5	17.50	17.48	28.16	29.65	8.03	8.03	8.03	7.92	2.06	2.78	33.10	63.99	4.70	4.49	265.12	151.89	302.92	220.37			14.45	16.59	24.92		830.98	554.88	12.35	10.80	1.82	1.52	2
대한해협	섬진강하구8	2019	05	2019-05-09	맑음	7	2.0	17.56	16.62	26.91	31.24	8.08	8.11	8.29	8.18	1.77	3.50	19.21	17.29	3.81	1.85	200.86	75.33	223.87	94.47			11.90	9.21	27.25		633.70	288.96	6.85	6.80	1.98	1.39	2
대한해협	섬진강하구9	2019	05	2019-05-09	맑음	5	2.4	16.47	16.23	31.83	32.65	8.11	8.14	8.59	8.78	1.83	3.18	73.68	18.98	3.60	1.22	197.33	87.85	274.61	108.05			10.66	6.67	23.44		595.90	178.14	5.50	7.35	2.06	1.63	2
대한해협	섬진강하구10	2019	05	2019-05-09	맑음	10	2.8	16.95	16.19	30.86	32.91	8.11	8.16	8.49	8.83	2.20	2.92	48.33	8.05	2.63	0.80	136.26	64.58	187.22	73.43			9.52	6.54	23.96		435.71	154.20	5.15	20.45	1.82	2.68	1
대한해협	여수1	2019	05	2019-05-03	맑음	14	3.1	15.68	15.32	33.07	33.15	8.20	8.17	11.27	9.17	1.82	2.75	0.20	6.20	0.90	1.00	5.10	7.00	6.20	14.20			6.00	7.30	20.60		120.50	130.70	5.30	14.50	1.36	1.43	1
대한해협	여수2	2019	05	2019-05-03	맑음	14	2.8	16.17	15.23	32.71	32.96	8.25	8.23	10.26	10.07	1.93	2.14	0.40	0.90	0.30	0.00	2.10	1.80	2.70	2.80			2.80	3.20	18.40		76.70	61.30	9.40	5.70	2.70	2.10	1
